,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
1497,CHZL,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2004-06-29,002010.XSHE,100.0,Materials,原材料,Normal,Active,传化智联,CS
1498,LPKJ,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2017-04-10,603906.XSHG,100.0,Materials,原材料,Normal,Active,龙蟠科技,CS
1499,QCDL,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,1998-12-03,600218.XSHG,100.0,Industrials,工业,Normal,Active,全柴动力,CS
1500,YHJT,MainBoard,2011-03-22,XSHE,C26,化学原料及化学制品制造业,1995-03-03,000578.XSHE,100.0,Materials,原材料,Other,Delisted,盐湖集团,CS
1501,MJKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2012-05-23,300319.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,麦捷科技,CS
1502,ZKCD,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2015-12-10,300496.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中科创达,CS
1503,THST,GEM,0000-00-00,XSHE,E48,土木工程建筑业,2011-03-29,300197.XSHE,100.0,Industrials,工业,Normal,Active,铁汉生态,CS
1504,CMKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2017-01-20,300598.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,诚迈科技,CS
1505,HBGK,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2015-04-22,300449.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,汉邦高科,CS
1506,QDSD,MainBoard,0000-00-00,XSHE,N77,生态保护和环境治理业,1998-02-25,000826.XSHE,100.0,Industrials,工业,Normal,Active,启迪桑德,CS
1507,FSZY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2014-12-05,603998.XSHG,100.0,HealthCare,医疗保健,Normal,Active,方盛制药,CS
1508,HBGS,MainBoard,0000-00-00,XSHE,G54,道路运输业,1999-09-27,000916.XSHE,100.0,Industrials,工业,Normal,Active,华北高速,CS
1509,NWRJ,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2014-12-30,603636.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,南威软件,CS
1510,ZFGF,MainBoard,0000-00-00,XSHG,K70,房地产业,1996-03-18,600890.XSHG,100.0,Financials,金融,Normal,Active,中房股份,CS
1511,XHY,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2006-11-30,002089.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,新海宜,CS
1512,MEY,MainBoard,0000-00-00,XSHG,C18,纺织服装、服饰业,1997-11-06,600107.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,美尔雅,CS
1513,*STSJ,MainBoard,0000-00-00,XSHG,K70,房地产业,2000-01-27,600225.XSHG,100.0,Financials,金融,StarST,Active,*ST松江,CS
1514,YJGD,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2003-01-23,600537.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,亿晶光电,CS
1515,ZGWX,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1997-09-08,600118.XSHG,100.0,Industrials,工业,Normal,Active,中国卫星,CS
1516,NWGF,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2014-01-17,603699.XSHG,100.0,Industrials,工业,Normal,Active,纽威股份,CS
1517,XYRT,MainBoard,0000-00-00,XSHG,L71,租赁业,1994-02-24,600830.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,香溢融通,CS
1518,HZJB,MainBoard,0000-00-00,XSHG,F52,零售业,1994-01-14,600814.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,杭州解百,CS
1519,YGJQ,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,2002-07-30,600531.XSHG,100.0,Materials,原材料,Normal,Active,豫光金铅,CS
1520,ZJDF,MainBoard,0000-00-00,XSHG,F51,批发业,1997-12-01,600120.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,浙江东方,CS
1521,ZSDC,MainBoard,2015-12-30,XSHE,K70,房地产业,1993-06-07,000024.XSHE,100.0,Financials,金融,Other,Delisted,招商地产,CS
1522,LKYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2015-05-28,603669.XSHG,100.0,HealthCare,医疗保健,Normal,Active,灵康药业,CS
1523,KLT,GEM,0000-00-00,XSHE,C35,专用设备制造业,2012-06-13,300326.XSHE,100.0,HealthCare,医疗保健,Normal,Active,凯利泰,CS
1524,DBN,UNKNOWN,0000-00-00,XSHE,C13,农副食品加工业,2010-04-09,002385.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,大北农,CS
1525,LTH,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1999-06-03,000912.XSHE,100.0,Materials,原材料,Normal,Active,泸天化,CS
1526,JAGJ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2011-11-25,002636.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,金安国纪,CS
1527,YBT,UNKNOWN,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2009-12-18,002323.XSHE,100.0,Industrials,工业,Normal,Active,雅百特,CS
1528,CQRQ,MainBoard,0000-00-00,XSHG,D45,燃气生产和供应业,2014-09-30,600917.XSHG,100.0,Utilities,公用事业,Normal,Active,重庆燃气,CS
1529,XHDZ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1995-02-28,600870.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,厦华电子,CS
1530,ZHDC,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-27,300114.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中航电测,CS
1531,HNGF,GEM,0000-00-00,XSHE,C34,通用设备制造业,2017-06-29,300669.XSHE,100.0,Industrials,工业,Normal,Active,沪宁股份,CS
1532,JSKJ,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-01-28,002544.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,杰赛科技,CS
1533,JDKJ,UNKNOWN,0000-00-00,XSHE,I64,互联网和相关服务,2009-12-09,002315.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,焦点科技,CS
1534,DBZY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1996-05-23,000597.XSHE,100.0,HealthCare,医疗保健,Normal,Active,东北制药,CS
1535,HSZS,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2011-04-26,300208.XSHE,100.0,Industrials,工业,Normal,Active,恒顺众昇,CS
1536,ZDWX,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1997-04-18,600797.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,浙大网新,CS
1537,*STZM,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,1998-01-07,600121.XSHG,100.0,Energy,能源,StarST,Active,*ST郑煤,CS
1538,DLY,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2004-04-01,600405.XSHG,100.0,Industrials,工业,Normal,Active,动力源,CS
1539,LCSW,MainBoard,0000-00-00,XSHG,D46,水的生产和供应业,2015-06-12,601368.XSHG,100.0,Utilities,公用事业,Normal,Active,绿城水务,CS
1540,*STDK,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1994-03-11,600844.XSHG,100.0,Materials,原材料,StarST,Active,*ST丹科,CS
1541,SWLK,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其它运输设备制造业,2015-12-24,603508.XSHG,100.0,Industrials,工业,Normal,Active,思维列控,CS
1542,QDHE,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,1993-11-19,600690.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,青岛海尔,CS
1543,*STML,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2010-10-21,002490.XSHE,100.0,Energy,能源,StarST,Active,*ST墨龙,CS
1544,ZHSW,GEM,0000-00-00,XSHE,C35,专用设备制造业,2017-05-16,300653.XSHE,100.0,HealthCare,医疗保健,Normal,Active,正海生物,CS
1545,THGF,MainBoard,0000-00-00,XSHG,C25,石油加工、炼焦及核燃料加工业,2000-11-09,600281.XSHG,100.0,Energy,能源,Normal,Active,太化股份,CS
1546,ZGKC,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,2017-01-18,601858.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,中国科传,CS
1547,LGFZ,MainBoard,0000-00-00,XSHG,K70,房地产业,2001-02-12,600466.XSHG,100.0,Financials,金融,Normal,Active,蓝光发展,CS
1548,TWGF,MainBoard,0000-00-00,XSHG,C13,农副食品加工业,2004-03-02,600438.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,通威股份,CS
1549,YKR,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2017-11-01,300713.XSHE,100.0,Industrials,工业,Normal,Active,英可瑞,CS
1550,SZHA,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其它运输设备制造业,1992-03-31,000017.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,深中华A,CS
1551,KNJD,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其它运输设备制造业,2014-08-01,603111.XSHG,100.0,Industrials,工业,Normal,Active,康尼机电,CS
1552,LTGF,MainBoard,0000-00-00,XSHG,C17,纺织业,1993-02-09,600630.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,龙头股份,CS
1553,DFTT,UNKNOWN,0000-00-00,XSHE,C33,金属制品业,2011-02-11,002545.XSHE,100.0,Materials,原材料,Normal,Active,东方铁塔,CS
1554,ZLDC,MainBoard,0000-00-00,XSHE,K70,房地产业,1993-10-08,000031.XSHE,100.0,Financials,金融,Normal,Active,中粮地产,CS
1555,JWSP,MainBoard,0000-00-00,XSHG,C13,农副食品加工业,2017-03-17,603517.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,绝味食品,CS
1556,LZMB,MainBoard,0000-00-00,XSHG,F52,零售业,1996-08-02,600738.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,兰州民百,CS
1557,DTRQ,MainBoard,0000-00-00,XSHE,D45,燃气生产和供应业,1996-03-12,000593.XSHE,100.0,Utilities,公用事业,Normal,Active,大通燃气,CS
1558,GZJT,UNKNOWN,0000-00-00,XSHE,D45,燃气生产和供应业,2010-12-17,002524.XSHE,100.0,Utilities,公用事业,Normal,Active,光正集团,CS
1559,WEL,GEM,0000-00-00,XSHE,N77,生态保护和环境治理业,2011-03-16,300190.XSHE,100.0,Industrials,工业,Normal,Active,维尔利,CS
1560,TLJT,GEM,0000-00-00,XSHE,L72,商务服务业,2010-03-26,300063.XSHE,100.0,Industrials,工业,Normal,Active,天龙集团,CS
1561,JSZY,MainBoard,0000-00-00,XSHG,B10,非金属矿采选业,2017-05-03,603505.XSHG,100.0,Materials,原材料,Normal,Active,金石资源,CS
1562,WZJT,MainBoard,0000-00-00,XSHG,G54,道路运输业,2000-12-21,600368.XSHG,100.0,Industrials,工业,Normal,Active,五洲交通,CS
1563,YSYY,UNKNOWN,0000-00-00,XSHE,C27,医药制造业,2011-03-18,002566.XSHE,100.0,HealthCare,医疗保健,Normal,Active,益盛药业,CS
1564,YNBY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1993-12-15,000538.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,云南白药,CS
1565,QZKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2015-05-15,300458.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,全志科技,CS
1566,BJWH,MainBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,1998-01-08,000802.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,北京文化,CS
1567,LKGF,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2017-10-17,603829.XSHG,100.0,Industrials,工业,Normal,Active,洛凯股份,CS
1568,BLYY,GEM,0000-00-00,XSHE,C27,医药制造业,2009-10-30,300016.XSHE,100.0,HealthCare,医疗保健,Normal,Active,北陆药业,CS
1569,LYXX,GEM,0000-00-00,XSHE,F51,批发业,2011-02-22,300184.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,力源信息,CS
1570,XYYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2007-02-05,601166.XSHG,100.0,Financials,金融,Normal,Active,兴业银行,CS
1571,ZCGF,MainBoard,0000-00-00,XSHG,G59,仓储业,1997-01-21,600787.XSHG,100.0,Industrials,工业,Normal,Active,中储股份,CS
1572,SDSH,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2015-05-29,603026.XSHG,100.0,Materials,原材料,Normal,Active,石大胜华,CS
1573,FHGF,MainBoard,0000-00-00,XSHG,K70,房地产业,1996-07-02,600716.XSHG,100.0,UNKNOWN,未知,Normal,Active,凤凰股份,CS
1574,TCBJ,GEM,0000-00-00,XSHE,C14,食品制造业,2010-12-15,300146.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,汤臣倍健,CS
1575,DFCY,MainBoard,0000-00-00,XSHG,F51,批发业,2000-07-12,600278.XSHG,100.0,Industrials,工业,Normal,Active,东方创业,CS
1576,*STZH,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2011-01-28,601519.XSHG,100.0,InformationTechnology,信息技术,StarST,Active,*ST智慧,CS
1577,HXDL,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2015-02-17,300427.XSHE,100.0,Industrials,工业,Normal,Active,红相电力,CS
1578,JWGF,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2012-05-11,300317.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,珈伟股份,CS
1579,WEGF,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2017-05-04,603501.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,韦尔股份,CS
1580,XTGF,UNKNOWN,0000-00-00,XSHE,A03,畜牧业,2015-02-16,002746.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,仙坛股份,CS
1581,XJDQ,MainBoard,0000-00-00,XSHG,C40,仪器仪表制造业,2016-12-21,603416.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,信捷电气,CS
1582,XYFZ,UNKNOWN,0000-00-00,XSHE,C17,纺织业,2006-11-30,002087.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,新野纺织,CS
1583,ZFXX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2017-05-26,300659.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中孚信息,CS
1584,SHHG,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2016-06-07,603131.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,上海沪工,CS
1585,FMDZ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2017-07-05,300671.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,富满电子,CS
1586,DYCY,UNKNOWN,0000-00-00,XSHE,J67,资本市场服务,2016-05-11,002797.XSHE,100.0,Financials,金融,Normal,Active,第一创业,CS
1587,WKYL,UNKNOWN,0000-00-00,XSHE,E48,土木工程建筑业,2015-06-29,002775.XSHE,100.0,Industrials,工业,Normal,Active,文科园林,CS
1588,MYGD,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2012-07-31,002690.XSHE,100.0,Industrials,工业,Normal,Active,美亚光电,CS
1589,JNKJ,GEM,0000-00-00,XSHE,C35,专用设备制造业,2014-12-31,300412.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,迦南科技,CS
1590,GXNY,MainBoard,0000-00-00,XSHG,D45,燃气生产和供应业,1992-10-13,600617.XSHG,100.0,Industrials,工业,Normal,Active,国新能源,CS
1591,GYBY,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,2003-05-16,600459.XSHG,100.0,Materials,原材料,Normal,Active,贵研铂业,CS
1592,JPCG,MainBoard,0000-00-00,XSHG,C21,家具制造业,2017-05-12,603180.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,金牌厨柜,CS
1593,GJYX,MainBoard,0000-00-00,XSHE,F52,零售业,1993-08-09,000516.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,国际医学,CS
1594,ZYYQ,MainBoard,2006-04-21,XSHE,B07,石油和天然气开采业,1999-11-10,000956.XSHE,100.0,Energy,能源,Other,Delisted,中原油气,CS
1595,ZBKJ,UNKNOWN,0000-00-00,XSHE,C13,农副食品加工业,2007-08-17,002157.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,正邦科技,CS
1596,JFAT,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2016-11-01,300559.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,佳发安泰,CS
1597,MGGF,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2004-03-24,600543.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,莫高股份,CS
1598,LXDQ,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2014-01-21,002706.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,良信电器,CS
1599,DWSX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-01-25,300167.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,迪威视讯,CS
1600,XMGW,MainBoard,0000-00-00,XSHE,G55,水上运输业,1999-04-29,000905.XSHE,100.0,Industrials,工业,Normal,Active,厦门港务,CS
1601,XYGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2011-02-01,601799.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,星宇股份,CS
1602,BHZY,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,2004-06-08,600966.XSHG,100.0,Materials,原材料,Normal,Active,博汇纸业,CS
1603,KLWW,GEM,0000-00-00,XSHE,I64,互联网和相关服务,2015-01-21,300418.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,昆仑万维,CS
1604,SZXX,MainBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,1994-04-08,000555.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,神州信息,CS
1605,BGBC,MainBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,1998-01-15,000761.XSHE,100.0,Materials,原材料,Normal,Active,本钢板材,CS
1606,ZHGF,MainBoard,0000-00-00,XSHE,K70,房地产业,2000-06-16,000979.XSHE,100.0,Financials,金融,Normal,Active,中弘股份,CS
1607,AGLS,UNKNOWN,0000-00-00,XSHE,I64,互联网和相关服务,2011-09-29,002619.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,艾格拉斯,CS
1608,HLBN,GEM,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2012-02-09,300291.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,华录百纳,CS
1609,JYGF,MainBoard,0000-00-00,XSHG,C23,印刷和记录媒介复制业,2017-01-24,603429.XSHG,100.0,Materials,原材料,Normal,Active,集友股份,CS
1610,MTN,GEM,0000-00-00,XSHE,I64,互联网和相关服务,2010-01-08,300038.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,梅泰诺,CS
1611,JYGF,MainBoard,0000-00-00,XSHG,C17,纺织业,2000-06-02,600232.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,金鹰股份,CS
1612,YLCM,MainBoard,0000-00-00,XSHG,L72,商务服务业,2015-05-27,603598.XSHG,100.0,Industrials,工业,Normal,Active,引力传媒,CS
1613,LHJN,GEM,0000-00-00,XSHE,C34,通用设备制造业,2011-09-16,300263.XSHE,100.0,Industrials,工业,Normal,Active,隆华节能,CS
1614,OPKS,GEM,0000-00-00,XSHE,C35,专用设备制造业,2017-01-17,300595.XSHE,100.0,HealthCare,医疗保健,Normal,Active,欧普康视,CS
1615,ZTDQ,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2010-01-21,601877.XSHG,100.0,Industrials,工业,Normal,Active,正泰电器,CS
1616,SZNY,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1993-09-03,000027.XSHE,100.0,Utilities,公用事业,Normal,Active,深圳能源,CS
1617,YBE,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2017-07-25,300681.XSHE,100.0,Industrials,工业,Normal,Active,英搏尔,CS
1618,TES,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-06-15,300229.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,拓尔思,CS
1619,WXZK,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2010-08-27,300112.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,万讯自控,CS
1620,BSGF,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2004-08-02,600973.XSHG,100.0,Industrials,工业,Normal,Active,宝胜股份,CS
1621,HMGF,MainBoard,0000-00-00,XSHG,C17,纺织业,2004-08-09,600987.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,航民股份,CS
1622,JZT,MainBoard,0000-00-00,XSHE,C27,医药制造业,2000-06-28,000989.XSHE,100.0,HealthCare,医疗保健,Normal,Active,九芝堂,CS
1623,BXY,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-09-12,300352.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,北信源,CS
1624,*STXL,MainBoard,2005-09-21,XSHG,I64,互联网和相关服务,1996-04-26,600899.XSHG,100.0,InformationTechnology,信息技术,StarST,Delisted,*ST信联,CS
1625,TSYL,UNKNOWN,0000-00-00,XSHE,I64,互联网和相关服务,2010-02-09,002354.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,天神娱乐,CS
1626,MSKG,MainBoard,0000-00-00,XSHE,J69,其他金融业,1996-07-19,000416.XSHE,100.0,Financials,金融,Normal,Active,民生控股,CS
1627,JLT,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-11-01,603912.XSHG,100.0,Industrials,工业,Normal,Active,佳力图,CS
1628,KST,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2015-04-24,300445.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,康斯特,CS
1629,XYD,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2002-11-01,600571.XSHG,100.0,Industrials,工业,Normal,Active,信雅达,CS
1630,S*STJZ,MainBoard,2007-04-04,XSHE,C22,造纸及纸制品业,1997-03-10,000699.XSHE,100.0,Materials,原材料,Other,Delisted,S*ST佳纸,CS
1631,MLY,MainBoard,0000-00-00,XSHE,C22,造纸及纸制品业,1998-06-09,000815.XSHE,100.0,Materials,原材料,Normal,Active,美利云,CS
1632,YBGF,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2014-09-09,603188.XSHG,100.0,Materials,原材料,Normal,Active,亚邦股份,CS
1633,XBJS,UNKNOWN,0000-00-00,XSHE,C30,非金属矿物制品业,2009-11-03,002302.XSHE,100.0,Materials,原材料,Normal,Active,西部建设,CS
1634,GDHT,UNKNOWN,0000-00-00,XSHE,C36,汽车制造业,2006-12-29,002101.XSHE,100.0,Industrials,工业,Normal,Active,广东鸿图,CS
1635,TCLJT,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2004-01-30,000100.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,TCL集团,CS
1636,YJYX,MainBoard,0000-00-00,XSHG,I64,互联网和相关服务,1990-12-19,600652.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,游久游戏,CS
1637,HWCM,MainBoard,0000-00-00,XSHE,R85,新闻和出版业,1997-07-29,000793.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,华闻传媒,CS
1638,JXKJ,UNKNOWN,0000-00-00,XSHE,C33,金属制品业,2010-07-13,002444.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,巨星科技,CS
1639,HSL,UNKNOWN,0000-00-00,XSHE,C27,医药制造业,2017-09-22,002900.XSHE,100.0,HealthCare,医疗保健,Normal,Active,哈三联,CS
1640,BLGF,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-04,600827.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,百联股份,CS
1641,ZZZH,MainBoard,0000-00-00,XSHG,C42,废弃资源综合利用业,1999-12-16,600217.XSHG,100.0,Utilities,公用事业,Normal,Active,中再资环,CS
1642,KZYY,GEM,0000-00-00,XSHE,C27,医药制造业,2010-05-26,300086.XSHE,100.0,HealthCare,医疗保健,Normal,Active,康芝药业,CS
1643,XXJC,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-11-18,002506.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,协鑫集成,CS
1644,XZCT,MainBoard,0000-00-00,XSHG,K70,房地产业,1996-11-08,600773.XSHG,100.0,Financials,金融,Normal,Active,西藏城投,CS
1645,*STCY,MainBoard,0000-00-00,XSHG,C13,农副食品加工业,2000-08-10,600275.XSHG,100.0,ConsumerStaples,必需消费品,StarST,Active,*ST昌鱼,CS
